slide,inst,rec@0.5,area,ecc,extent,axis_ratio
280120-39,52,1,12859,0.313180330080647,0.78485107421875,1.0529711040738312
280120-39,53,1,8516,0.3291734464322654,0.7802822063404801,1.0590197248312394
280120-39,54,1,13290,0.3796102304779129,0.7685634975711312,1.0809098716212744
280120-39,55,1,10703,0.4422657202400269,0.7832991803278688,1.1149713044201646
280120-39,56,1,12102,0.4609390612991977,0.7162642045454546,1.1268471688230473
280120-39,57,1,8724,0.2833468781508269,0.7622542595019659,1.0427338501608827
280120-39,58,1,8814,0.6542569850672839,0.7544940934771444,1.322275052225378
280120-39,59,1,8988,0.7652037401450092,0.7443478260869565,1.553305904854535
280120-39,60,1,12779,0.3279517255244981,0.7866904703275055,1.0585432838521185
280120-39,61,1,12057,0.6590757774576885,0.7395571367233025,1.3296519024055935
280120-39,62,1,15770,0.5679754258963935,0.7506306820886287,1.2149996383712958
280120-39,63,1,10401,0.528682359525653,0.7798020692757535,1.1781064279581364
280120-39,64,1,7432,0.641177636882282,0.7291993720565149,1.3031141292357746
280120-39,65,1,5266,0.8630687693833378,0.7629672558678644,1.979859179371804
280120-39,66,0,4069,0.8807978795889275,0.7777140672782875,2.111966116709188
280120-39,67,1,7855,0.6139405562662188,0.779265873015873,1.266861511980782
280120-39,68,1,9823,0.5188377610174898,0.7796031746031746,1.1697647726133484
280120-39,69,1,11943,0.4977885363737553,0.7808434128800261,1.1530056566144824
280120-39,70,1,9224,0.6362287997816516,0.8517868685935913,1.2961755566304354
280120-39,71,1,14794,0.6440161275633194,0.7340114115604068,1.307169186073539
280120-39,72,1,9774,0.3035814051085083,0.7861969111969112,1.0495321392346406
280120-39,73,1,8510,0.6438828336311143,0.8505747126436781,1.3069775125831269
280120-39,74,1,13406,0.3624425922550878,0.7761695229272811,1.072954352760838
280120-39,75,1,12570,0.6050778842182021,0.7560902255639098,1.256019023061158
280120-39,76,1,11311,0.3646127987549546,0.718249936499873,1.0739301834231032
280120-39,77,1,12349,0.307053377983757,0.7537691509491546,1.0507597949126308
280120-39,78,1,11430,0.669113183055435,0.719954648526077,1.3456043241602451
280120-39,79,1,7751,0.7211675112175693,0.7450735364798616,1.443499848225763
280120-39,80,1,11429,0.3156667805100885,0.8428466076696165,1.0538850265748885
280120-39,81,1,11174,0.479423080131614,0.7695592286501377,1.1394921834289973
280120-39,82,1,12065,0.3340017593864626,0.7306807170542635,1.0609264033858052
280120-39,83,0,9423,0.8318876862057523,0.6252820172528202,1.8019835229209635
280120-39,84,1,8983,0.6337432943993923,0.8049283154121863,1.292752238978878
280120-39,85,1,9099,0.8140164381202488,0.6710671878457113,1.7216390727873472
280120-39,86,1,6449,0.8929615633381643,0.6192625312079892,2.2215660169697267
280120-39,87,1,7523,0.7960641578820457,0.5716565349544073,1.6523129117686726
280120-39,88,1,8011,0.9125021601839908,0.5338531254165001,2.444558120440106
280120-39,89,1,8681,0.4972953932225655,0.8037962962962963,1.152629745982754
280120-39,90,0,7813,0.562230009277962,0.7568536278213698,1.2092177635162773
280120-39,91,1,10238,0.5920777706753232,0.7554604486422668,1.2408782561448248
280120-39,92,1,10007,0.6116663592567343,0.7323624121779859,1.264037395418755
280120-39,93,1,7845,0.6445686675856415,0.7067567567567568,1.3079650496681177
280120-39,94,0,5914,0.4876529213004925,0.7385114885114885,1.1454260559560565
280120-39,95,1,9533,0.8268878054934689,0.6107373950925747,1.778198463413301
280120-39,96,1,10521,0.3448895339143634,0.7890355482225889,1.0653674510839404
280120-39,97,0,6877,0.8536760572773828,0.6530864197530865,1.92010678550092
280120-39,98,1,9365,0.4594446140281673,0.7906289573659772,1.1258644118581065
280120-39,99,0,7398,0.4726672404188548,0.7807091599831152,1.1347633769143488
280120-39,100,1,7646,0.895561660231416,0.5936335403726708,2.247507047964992
280120-39,101,0,6033,0.6147335203867191,0.7872895732741746,1.2678531595525466
280120-39,102,0,5049,0.8674733893190236,0.7913793103448276,2.01011656899629
280120-39,103,1,8032,0.6182820190676996,0.7742433005590901,1.2723353297361673
280120-39,104,1,7040,0.8349732228500707,0.6736842105263158,1.8172217463238376
280120-39,105,1,8134,0.951242263599527,0.3971291866028708,3.2420718501807904
280120-39,106,0,10988,0.5646158590768519,0.753015350877193,1.2116015861393186
280120-39,107,1,7472,0.3195461564392039,0.7327645385897813,1.0553302117960464
280120-39,108,1,9302,0.5231228895176017,0.8008609556607835,1.1733546234535488
280120-39,109,1,5244,0.4851934690507508,0.7356902356902357,1.1436324261337072
280120-39,110,1,10016,0.3823001681773577,0.7776397515527951,1.0822063503347354
280120-39,111,1,9482,0.3723453427677578,0.777850697292863,1.077476770134971
280120-39,112,1,7216,0.712418331451136,0.7244979919678715,1.424998693824877
280120-39,113,0,6459,0.7911463607625143,0.7423284679921848,1.6349837436777337
280120-39,114,1,10310,0.5980564402735313,0.6598822324628776,1.2477322659392942
280120-39,115,1,11335,0.3680009121576502,0.7620168067226891,1.075470694471034
280120-39,116,1,11545,0.3812198655574146,0.789887794198139,1.0816840123717966
280120-39,117,1,15083,0.6126145868833257,0.7149018864347332,1.2652113414998525
280120-39,118,1,11103,0.6558802962771055,0.8432444748234222,1.324740337921192
280120-39,119,1,9768,0.3332137981561837,0.7933723196881092,1.0606126386746262
280120-39,120,1,7832,0.5344962108100106,0.7476135929744178,1.183192694758638
280120-39,121,1,9623,0.6134228235476336,0.7918861092824226,1.2662160002010578
280120-39,122,0,9863,0.2923046466444239,0.7663558663558664,1.045669341746141
280120-39,123,0,7582,0.8891914710710153,0.5687068706870687,2.1856238302638773
280120-39,124,1,9078,0.8871667156839295,0.6312056737588653,2.1670865219473385
280120-39,125,1,8550,0.3994029506213649,0.7833974711379879,1.0907796079235548
280120-39,126,0,7881,0.7248309076492513,0.6957097457627118,1.451532992178597
280120-39,127,1,6624,0.4980112519364608,0.7760074976569822,1.1531756699396067
280120-39,128,1,7738,0.5424586384394121,0.7585530830310754,1.190359264354961
280120-39,129,1,9624,0.3784415443497731,0.7282082324455206,1.0803508891065892
280120-39,130,0,7806,0.8613383213197817,0.6505,1.9683807712787296
280120-39,131,0,5807,0.5478518019282389,0.6345061188811189,1.1953495138466752
280120-39,132,1,19667,0.9162452475242894,0.4395449669229394,2.496144512330775
280120-39,133,1,7999,0.9300307669191672,0.684728642355761,2.721224215785958
280120-39,134,1,8586,0.9369197253303292,0.5663962002770632,2.8608652410194155
280120-39,135,1,9938,0.4456382768840179,0.7597859327217126,1.1170524428007105
280120-39,136,1,6799,0.9169340932327766,0.6792207792207792,2.506022720233177
280120-39,137,1,11325,0.7228406001198937,0.814748201438849,1.447146987862255
280120-39,138,1,8179,0.8062090898163695,0.6884680134680135,1.6902435486153211
280120-39,139,1,6070,0.9617634838741904,0.4157534246575342,3.6512159442449463
280120-39,140,1,7591,0.8345661523337545,0.7453849175176748,1.81518597108476
280120-39,141,1,7684,0.9140211799111044,0.5155662909286097,2.46507927241224
280120-39,142,1,9157,0.821323728397407,0.673506913798176,1.7529639562047143
280120-39,143,0,8051,0.7206122624005639,0.7057328190743338,1.4422974069240675
280120-39,144,0,5883,0.9459056740962823,0.6231991525423729,3.0822172818238225
280120-39,145,0,5885,0.7867804057890517,0.7319651741293532,1.620133690164074
280120-39,146,1,10815,0.320571222266415,0.7902813299232737,1.0557160316769072
280120-39,147,0,8872,0.3663167931341626,0.7902378195421751,1.0747023483097513
280120-39,148,1,10998,0.3169273744079582,0.7456271186440678,1.0543520500277692
280120-39,149,1,11688,0.4407359425472942,0.7304086989126359,1.1140363200054206
280120-39,150,1,11424,0.333127545456726,0.7028423772609819,1.0605783548869476
280120-39,151,1,7109,0.6557086803995477,0.6511265799596996,1.3244787673580534
280120-40,1,1,15947,0.3521044841528503,0.7490019256963036,1.0684209281774817
280120-40,2,1,12476,0.4000147076757591,0.7680374292046294,1.0910970930149575
280120-40,3,1,11864,0.2804064365074921,0.7779672131147541,1.0417954123392577
280120-40,4,1,13693,0.5551719583335043,0.76275623885918,1.2023051657327055
280120-40,5,0,18453,0.6104524610798417,0.7855348857009067,1.2625419374117413
280120-40,6,1,14426,0.5781255069266689,0.7747583243823846,1.2255685173443005
280120-40,7,1,9626,0.7222274599386715,0.7757898130238555,1.4458062244801364
280120-40,8,1,11965,0.6985788015655294,0.7773518711018711,1.3975593304458025
280120-40,9,1,15668,0.3831753347476,0.7837134853941576,1.0826311438752476
280120-40,10,1,15505,0.4382689871070832,0.7997214772023933,1.1125402732769616
280120-40,11,1,13269,0.5200442797234012,0.8558436532507739,1.170769214954678
280120-40,12,1,14685,0.2187541294705332,0.7767375436369407,1.0248211566298924
280120-40,13,1,11821,0.554278774677625,0.780676264694228,1.2014449712335542
280120-40,14,1,13679,0.4920482385388789,0.7831787472804306,1.1486754322165542
280120-40,15,1,7022,0.8631594982190758,0.7771997786386275,1.9804671974519643
280120-40,16,1,12785,0.6064468275857606,0.7576296296296297,1.2576654014857978
280120-40,17,1,13612,0.5441143259402287,0.778540379775795,1.191879366310134
280120-40,18,1,12674,0.6814524551927491,0.7460560395573346,1.3663770946704992
280120-40,19,1,12620,0.3728065750192928,0.7949105568153187,1.0776917947760285
280120-40,20,1,8657,0.3650670261912506,0.749913374913375,1.07413550206521
280120-40,21,1,12680,0.6342340578389868,0.7679263565891473,1.2934249654154328
280120-40,22,1,10804,0.4653819683815566,0.7697349672271302,1.129803139207074
280120-40,23,1,14809,0.4641785683849141,0.795327604726101,1.1289973875045751
280120-40,24,0,17773,0.5374339797981256,0.754692144373673,1.1858094280038471
280120-40,25,1,9074,0.7810774842161952,0.8258099745176556,1.6014499791017704
280120-40,26,1,10625,0.5721443614737293,0.7567663817663818,1.2192847975587986
280120-40,27,1,14288,0.6543683338049399,0.7504201680672269,1.3224435208482517
280120-40,28,1,13816,0.4059042220107147,0.7875056999544003,1.0941929176771352
280120-40,29,1,10218,0.6311353768039983,0.7460572429906542,1.289203553439262
280120-40,30,1,13473,0.5636713402374255,0.7518415178571428,1.2106549772150146
280120-40,31,1,12590,0.3737037815703216,0.7807751937984496,1.0781112015796273
280120-40,32,1,11740,0.3778895651187521,0.7959322033898305,1.0800877771827782
280120-40,33,1,8214,0.845275442995191,0.6521117815179422,1.871499756521053
280120-40,34,1,14981,0.4727112928442651,0.771500669481924,1.1347938053038231
280120-40,35,1,9338,0.8772129777256026,0.7162141432735082,2.082893153010479
280120-40,36,1,11421,0.5268025538220876,0.7844093406593406,1.1764876296912308
280120-40,37,1,14858,0.4113306264352471,0.7816708754208754,1.0971092992724765
280120-40,38,1,11378,0.403571975667639,0.7588368680805656,1.0929584073117518
280120-40,39,1,13361,0.4682458176589743,0.7281992587747983,1.1317360671851435
280120-40,40,1,13120,0.4297219669265554,0.7896003851709196,1.107467228029695
280120-40,41,1,14266,0.4048122985807643,0.7782869612656846,1.0936135318607525
280120-40,42,1,10339,0.9518684513776168,0.6304268292682926,3.2625697873439448
280120-40,43,1,11199,0.3340918693381838,0.7781947050239734,1.0609623499955692
280120-40,44,1,12256,0.4938862189369339,0.7724207474632886,1.150051153901136
280120-40,45,1,14914,0.2565610296075057,0.7775808133472367,1.034631139623917
280120-40,46,1,9558,0.928660310041656,0.7466020934229026,2.695917014242045
280120-40,47,1,11036,0.561071387570439,0.7717482517482518,1.2080688106817092
280120-40,48,1,10644,0.452877598910962,0.8447619047619047,1.1216135255810535
280120-40,49,1,10089,0.4828185863107613,0.7784722222222222,1.1419169909523403
280120-40,50,1,11747,0.6099811385905558,0.7682799215173316,1.2619635201676898
280120-40,51,1,11314,0.5221936233801043,0.7729726036756166,1.1725708140734696
280120-40,52,1,19004,0.4890492400407649,0.7683350853076737,1.1464521831141714
280120-40,53,0,19965,0.4277869803095575,0.7754000310703744,1.106342060903714
280120-40,54,1,5359,0.8184148019518858,0.7706356054069601,1.7402566381349445
280120-40,55,1,16022,0.4577161246483162,0.734819299211154,1.124734911114548
280120-40,56,1,8805,0.6873956858004424,0.7643229166666666,1.3768735246013553
280120-40,57,0,28277,0.5501278401316353,0.782559362373388,1.1974894142186023
280120-40,58,1,11354,0.5759785409811825,0.7845494748479823,1.22329424364185
280120-40,59,1,14117,0.2602483790451925,0.7746378402107111,1.035688045758682
280120-40,60,1,15812,0.544857584130189,0.7151515151515152,1.192565167129095
280120-40,61,1,16246,0.711977232852303,0.745092643551642,1.4240905296415098
280120-40,62,1,11674,0.4243852514397784,0.8264778761061947,1.1043845170142024
280120-40,63,1,12454,0.4757707470133298,0.7868831743223605,1.136920049789194
280120-40,64,1,14929,0.3357116364916159,0.7617225368641257,1.0616107872097196
280120-40,65,1,12125,0.4332423547632251,0.7713104325699746,1.1095362339203856
280120-40,66,1,14289,0.4245386442897133,0.7782679738562092,1.1044722285152144
280120-40,67,1,13898,0.5200244598940154,0.7640881851668591,1.1707526749115045
280120-40,68,1,10636,0.7308748051951548,0.7521923620933522,1.4651766647966349
280120-40,69,1,8949,0.3874796306081992,0.7894318983768525,1.084741920641648
280120-40,70,1,9680,0.9663680547581772,0.5339805825242718,3.8885850424028527
280120-40,71,1,12334,0.4974140658287325,0.7664201826881253,1.1527201395005802
280120-40,72,0,13083,0.3059894469646424,0.7685032894736842,1.0503816570663826
280120-40,73,1,10935,0.3895117735910107,0.7726823063877897,1.0857510002429216
280120-40,74,1,12408,0.4570644237185405,0.7694883720930232,1.1243110337445137
280120-40,75,0,16232,0.6148141723881713,0.7884970368211406,1.267954221887848
280120-40,76,1,15805,0.3005374891081969,0.8299637662133067,1.0484708025985123
280120-40,77,1,10020,0.5037432441663703,0.7998084291187739,1.1576037882483634
280120-40,78,1,12138,0.546067738054853,0.7852244792340536,1.193686318098852
280120-40,79,1,12713,0.533375106949121,0.7718882817243473,1.182202419971785
280120-40,80,1,12583,0.3316514863691573,0.7864375,1.059993537859435
280120-40,81,0,19388,0.4393349085930244,0.7508617017156578,1.1131849148730424
280120-40,82,0,14474,0.4655652219384491,0.7907561188811189,1.1299261736567303
280120-40,83,1,16224,0.3449383157503404,0.75664583527656,1.065387797109371
280120-40,84,1,13051,0.4384069412513145,0.7317633865993832,1.112623553105636
280120-40,85,1,12969,0.2191005839027824,0.7978959025470653,1.0249028040188044
280120-40,86,0,19979,0.3204495353517257,0.7761849261849262,1.0556701436894615
280120-40,87,1,15637,0.6208100256640007,0.7854631303998393,1.275573592490007
280120-40,88,1,15598,0.4540524325649533,0.7646078431372549,1.1223659913477164
280120-40,89,0,8478,0.8710672450238935,0.6361044417767107,2.035980765062156
280120-40,90,1,7317,0.7325003710134346,0.8445290858725761,1.468932162410871
280120-40,91,0,18018,0.2169395213846627,0.8008355926930085,1.0243959422275748
280120-40,92,1,8834,0.9611649575475848,0.4544238683127572,3.6235231941989032
280120-40,93,0,17239,0.410365139434275,0.8053349528169672,1.0965858600301182
280120-40,94,1,22045,0.2975062492218037,0.815575286718461,1.0474276597768273
280120-40,95,1,6546,0.8884388760200368,0.6685049019607843,2.1786732104645967
280120-40,96,0,17393,0.4213107085109868,0.7730565802924575,1.102637511426537
280120-40,97,1,13401,0.7709843023955613,0.7233617618482133,1.5702182416344823
280120-40,98,1,8977,0.8863962948608102,0.6315604333755452,2.160166788145788
280120-40,99,1,15987,0.265774808001004,0.7768221574344023,1.0373065859931832
280120-40,100,0,7953,0.7500190386197495,0.763683502976762,1.5119072385433934
280120-40,101,1,24089,0.6721630876978568,0.7700102288709884,1.3506155901542911
280120-40,102,0,17450,0.2896912544189451,0.7913832199546486,1.044800908657088
280120-40,103,1,9731,0.4351165064745548,0.7772985062704689,1.1106493786520166
280120-40,104,1,15388,0.530658260841343,0.7401635401635401,1.1798214590206817
280120-40,105,1,16116,0.5681014600368605,0.7632850241545893,1.2151280674104306
280120-40,106,1,12488,0.5367758932151471,0.772485463318075,1.1852204985884744
280120-40,107,0,11975,0.7542167699325603,0.8073759439050702,1.5229380836274304
280120-40,108,1,19240,0.6633276878049155,0.7584358246609902,1.3363105303963103
280120-40,109,1,9805,0.8033494329508131,0.69234571388222,1.6792387779320777
280120-40,110,1,19566,0.5925754120222498,0.7657925636007827,1.2414418431960144
280120-40,111,1,9930,0.5347180402418006,0.760686379653746,1.183389179359252
280120-40,112,1,10375,0.6523346958627457,0.7410714285714286,1.3193812654003931
280120-40,113,0,11022,0.3844562966002081,0.7918103448275862,1.0832555630217369
280120-40,114,1,15473,0.5704778848877408,0.73234570238546,1.2175626652691822
280120-40,115,0,13414,0.5470438518912388,0.7106378470014834,1.194594768409304
280120-40,116,1,12826,0.6298743807023967,0.7667384026781444,1.287503326545814
280120-40,117,0,12914,0.5357429796007398,0.6933319016428648,1.1842993495914236
280120-40,118,1,11297,0.9422997338286776,0.794891640866873,2.987122041116796
280120-40,119,1,10294,0.9321335489530332,0.8197165153686893,2.7615560331294966
280120-40,120,1,13241,0.7473570466386569,0.7549891663815714,1.5050661122352904
280120-40,121,1,12223,0.2131869435306065,0.7521846153846153,1.023529482959787
